Country,Year,Current health expenditure (% of GDP),Domestic general government health expenditure (% of total government expenditure),Employment by industry: Agriculture (%) Female,Employment by industry: Agriculture (%) Male,Employment by industry: Agriculture (%) Male and Female,Employment by industry: Industry (%) Female,Employment by industry: Industry (%) Male,Employment by industry: Industry (%) Male and Female,Employment by industry: Services (%) Female,Employment by industry: Services (%) Male,Employment by industry: Services (%) Male and Female,GDP in constant 2015 prices (millions of US dollars),GDP in current prices (millions of US dollars),GDP per capita (US dollars),GDP real rates of growth (percent),All staff compensation as % of total expenditure in public institutions (%),Capital expenditure as % of total expenditure in public institutions (%),Current expenditure other than staff compensation as % of total expenditure in public institutions (%),Public expenditure on education (% of GDP),"Infant mortality for both sexes (per 1,000 live births)",Life expectancy at birth for both sexes (years),Life expectancy at birth for females (years),Life expectancy at birth for males (years),"Maternal mortality ratio (deaths per 100,000 population)",Population annual rate of increase (percent),Total fertility rate (children per women),Gross enrollment ratio - Lower secondary level (female),Gross enrollment ratio - Lower secondary level (male),Gross enrollment ratio - Primary (female),Gross enrollment ratio - Primary (male),Gross enrollment ratio - Upper secondary level (female),Gross enrollment ratio - Upper secondary level (male),Students enrolled in lower secondary education (thousands),Students enrolled in primary education (thousands),Students enrolled in upper secondary education (thousands),"Seats held by women in national parliament, as of February (%)","Asylum seekers, including pending cases (number)",International migrant stock: Both sexes (% total population),International migrant stock: Both sexes (number),International migrant stock: Female (% total Population),International migrant stock: Male (% total Population),Other of concern to UNHCR (number),Total population of concern to UNHCR (number),Total refugees and people in refugee-like situations (number),Labour force participation - Female,Labour force participation - Male,Labour force participation - Total,Unemployment rate - Female,Unemployment rate - Male,Unemployment rate - Total,"Assault rate per 100,000 population","Intentional homicide rates per 100,000"
Jamaica,2015.0,-0.49483421738511113,0.350354932847771,-0.4984584641646437,0.18607377860156418,-0.165416783479396,-0.9096694424073967,-0.4577560647946791,-0.6990752880849019,0.7852840532827812,0.2034808520815999,0.5676434137527552,-0.30233604701042593,-0.3093988507561388,-0.5845531828717728,-0.6742517438621959,0.8898314678479197,-1.4820972313639755,-0.34594255991777795,0.49735339794541156,-0.22108799093864467,-0.19066202595902565,-0.3456748208431188,-0.03122593808390646,0.0021045012353281393,-0.6419900427936454,-0.6664912517982081,0.09960245248114176,-0.09376376245500202,-0.31712526010731384,-0.41325814638492836,-0.25641663489718713,-0.35116800911234214,-0.28015880845170377,-0.27401231438673707,-0.2626858031336738,-0.8216500181257373,-0.2209242615508856,-0.6519976195004482,-0.38330220386205394,-0.6939520816088254,-0.6284052914586986,-0.21253620669002102,-0.3012106564223248,-0.3004281527018827,0.5820053582245207,0.17434547537138365,0.46750907076601056,0.5238531022528713,-0.15993510502457647,0.18698222754056157,-0.16521866604216098,2.8444503708437323
Japan,2015.0,1.478922491828326,2.513230774503252,-0.6931039670471593,-0.9494870810810893,-0.8570320121326362,0.4401249553225423,0.6815927308396541,0.49296860832193945,0.6277761183081821,0.9398616498857393,0.8100157408164775,2.415177898675104,2.4394025284748584,0.8278397590013757,-0.5026965664298028,0.335518910282009,-0.7612177656702696,-0.03203204824191083,-0.8787691947903573,-0.8713626729714485,1.412234469055231,1.4336274337729347,1.3505705112215927,-0.5925674192616858,-1.0434672365127662,-0.8386181216319798,0.34190305537144966,0.320991289526201,-0.5299277910782009,-0.717231637284411,0.42609923063982136,0.4611325538174626,0.15484807424899844,0.12123319602142407,0.25891749180305007,-1.0998601724003116,-0.0497965541574722,-0.578339551206814,0.18723784209846517,-0.6013044800527539,-0.5588142516273827,-0.21165810666096022,-0.28025255316929154,-0.28956040859660065,-0.16929307622345965,-0.14545475672903854,-0.24150690435326921,-1.0001138801386968,-0.7761012755383354,-0.8850492103586572,-0.5034139218345272,-0.5430868968415
Kazakhstan,2015.0,-1.5010631279645104,-0.5647079232372404,-0.12538791697315538,-0.14446506318399704,-0.15080519414165144,-0.752716605462055,0.2480352245363235,-0.9582152655646501,0.16354220469883965,0.13720658027922747,0.21886372358788728,-0.19795293513791629,-0.20381394940204606,-0.335802816178512,-0.6007280963911703,-0.5528998463647228,-1.2159263517232224,1.0245447959353977,-1.191524329503032,-0.3720446135534027,-0.4276119426133074,-0.23617929748213126,-0.6453576933307934,-0.5408568174793368,0.1609643446445964,0.2802065322875356,0.8846564058457389,0.8387746665218422,0.6712242726241398,0.4986623263135182,0.6117207003465391,0.4109176099272564,-0.14304260390452336,-0.21595540213521694,-0.20653999391851052,0.3520490702201228,-0.21858968434293957,0.9357429637178901,0.5265804751917196,1.0570875878009247,0.9103299225892852,-0.20024636855509298,-0.2892631492100875,-0.29750326483328143,1.1734530619388888,0.45724568069098664,1.0049889228725615,-0.5646947423125344,-0.6170906508896233,-0.5872626998310965,-0.5621614545308536,-0.18857718278141755
Kenya,2015.0,-0.8044431129480032,-0.6270985725157641,0.827564024222494,0.596581695012664,0.7551133447985084,-0.43881093157137163,-0.790486244050723,-0.8416022756987633,-0.6944615463469999,-0.12052669895222132,-0.47869565674184855,-0.26803663596837674,-0.27470454181657167,-0.7541406499116523,0.3305714382418205,-0.47696661930089956,-0.32869008625404605,0.6417270987697062,-0.003054817594867869,1.0388192054999128,-1.6541762170590002,-1.7006819224353449,-1.580512866093101,2.497141037233669,0.883623293339014,1.226904316373279,-0.1960042830450343,-0.2918951567135375,-0.09486483887105453,-0.24227305775396982,-0.5491274140500882,-0.5667968858173452,-0.021062603755408336,0.21609459693612776,0.2056080641415026,-0.2130653056501062,0.4240906385458729,-0.5210499425339873,-0.09823647797243477,-0.5549806792747183,-0.504687887314137,-0.17496670585233448,0.6352841159003357,2.1961557725688086,1.5890649618462824,0.7155458681567107,1.4509828427056555,-1.0182563442147867,-0.9748645563492254,-1.0041638145696816,-0.455780787215884,-0.18857718278141755
Kyrgyzstan,2015.0,0.0856824617953116,-0.8350674034441757,0.4747690502479343,0.3140242980024265,0.39956467091339193,-0.10920997398615377,0.12704243207958027,0.07834464435434213,-0.42089513297006576,-0.40771521009583556,-0.466872616397277,-0.3069483097830993,-0.3140642156905226,-0.7715536487594971,0.060984730848060005,0.06975261555862759,1.4901442579577655,-0.5373514085006237,0.8101085326580862,0.15630356559825043,-0.5251795553533061,-0.42779646336385896,-0.6174426135468456,-0.23059320678524253,0.482146099619893,0.7105237068719645,-0.026393861021818774,-0.05413748360329402,0.03754562484416464,-0.04279045435118504,-0.09078516962042328,-0.1975693572128881,-0.23678531517657528,-0.26211591401075857,-0.25003117774061884,0.09992111790878998,-0.2182858695008096,-0.43920764442994925,-0.33649802450102057,-0.3974797566293968,-0.47375853627799674,-0.18841962577017674,-0.2794531030634031,-0.2985385033524618,-0.1213378570033757,0.518745725325683,0.0901296001380065,-0.9094015597582462,-0.8556065878626914,-0.8850492103586572,-0.557795083857478,-0.3264420715825607
Latvia,2015.0,-0.4561331054397494,-0.5231141570515583,-0.8107022917053459,-0.5709667945202048,-0.6427287018457167,0.1890004162099953,0.8328337214105833,-0.5695052993450279,0.6111963356792774,0.3139379717522208,0.6326701356479005,-0.29432960043669226,-0.30130022391392525,-0.17761897066670468,0.060984730848060005,-0.5073399101264288,1.4679633513210362,0.044531491191227464,0.37225134406034155,-0.7552421940370192,0.1299172730438253,0.366046081003303,-0.15684379711167784,-0.4826823904741941,-1.6055353077195356,-0.5804278168813224,0.298288946851194,0.4319448703109817,-0.4920962300167093,-0.650737436150149,0.9658293502485854,1.0932500827882927,-0.28982562806727497,-0.28281069383147117,-0.2658858233480095,-0.3608644501084737,-0.2182378987362628,0.37103110680002754,-0.32073383079137946,0.6123791003317819,0.19122251099902146,0.25530408952341943,0.10026891488405212,-0.2996144281016536,0.2063561410005308,-0.5021550156102764,-0.1728924551481775,-0.0022783559537415056,0.7146233305433393,0.4053590019274394,-0.4756279266403186,-0.2988690938223321
Lithuania,2015.0,-0.14652420987685735,0.22557363429072366,-0.5511749545286584,-0.5336478930282866,-0.5842823444947387,0.7697259129077596,0.7622545924774827,0.37635561845605253,0.3915142158462849,0.30657416377417934,0.4848821313407531,-0.2856405144392902,-0.29251109824565197,-0.16370749876108956,-0.4046650364684354,0.024192679320334066,0.7581743389456952,-0.23875360471138418,-0.3158099523075426,-0.7552421940370192,0.1159790426523958,0.4071069022636731,-0.19871641678760363,-0.5731759435933049,-1.6858307464633597,-0.5804278168813224,0.32251900714022474,0.5164809318612902,-0.25564897338239034,-0.3847606316131022,0.7545064462747835,0.9957740152367157,-0.27354466871473404,-0.2833683375990952,-0.2631221695265377,0.10861518522987024,-0.22010875855358938,-0.34099688670510364,-0.35415409708416457,-0.30483215507332534,-0.35777346989247033,-0.20640019330236492,-0.29407968353125125,-0.2957266327894479,0.2303337506105725,-0.8219552477106987,-0.27581412895581464,-0.07484821225810195,0.5158600497324494,0.2465395296460735,-0.5534287131841024,-0.10979724632362145
Luxembourg,2015.0,-0.6883397771119186,-0.10717649519473492,-0.7863716038450314,-1.0827688721236541,-0.9739247268345923,-1.0980128467418069,-0.7199071151176227,-0.9970862621866123,1.1376044341470148,2.1548899662625693,1.7026552868316478,-0.27421535075187553,-0.28095439372468106,4.164984206672845,-0.3311413889974098,0.6772184320692136,0.18147076639073056,-0.6981348413102141,-0.5660140600776826,-0.8423325532378412,1.1195316308352352,1.0093322807491074,1.2109951123018454,-0.5796397688160986,0.963918732082838,-0.752554686715094,0.9040404540769638,0.8546251780625257,-0.5393856813435731,-0.6887341225125848,0.27760205487444706,0.1805196320780755,-0.2940230629003519,-0.28782948774008715,-0.27126767552666503,0.5346244839628123,-0.20768433053595883,2.8754054287835924,-0.3250031492595027,3.262100504835425,2.7351616337215674,-0.2126377314398313,-0.29802811268018115,-0.29510729795482904,0.246318823683934,-0.748155194149062,-0.18432819668235959,-0.23813038894291272,-0.27919307351111056,-0.2299188871980236,-0.15807369584936454,-0.49581893496682233
Madagascar,2015.0,-0.72704088905728,0.8702770101688001,2.149531397966246,2.8996910442281862,2.605914660912813,-0.2818580946260299,-1.7886767818188556,-1.4246672250281966,-2.087163287175029,-2.992411810388365,-2.4531433942853385,-0.3040993788550318,-0.31118248429155815,-0.8033986167611262,-0.13507832907467485,-1.593185057139101,0.536365272578401,-0.9584508753828843,-1.5668304911582414,1.4104047380900864,-1.3196586876647207,-1.399569233192628,-1.2036592890097837,2.4906772120108758,1.2048050483143107,1.5711580560408225,-2.2167913111502022,-2.495116260868461,4.038233207096843,3.8993657557514783,-1.869895563886349,-1.8339857639878403,-0.14889357367184275,0.005119371518383786,-0.22050371849015735,-0.14351276708146257,-0.22082832002179192,-0.7092872281732749,-0.3810009559763324,-0.7588054026980754,-0.6747993180129093,-0.21277309777291167,-0.30120913075418376,-0.30045075616300015,2.5401768097112782,2.154646912608606,2.8004003437391227,-1.235965913127868,-1.1338751809979375,-1.2026881549213888,-0.5470776285682832,0.288041432788249
Malaysia,2015.0,-1.1914542324016182,-0.606301689422923,-0.4984584641646437,-0.3363908422852905,-0.41868433200030086,1.2091938563547167,0.6210963346112823,0.933506570037511,0.2257163895572338,0.14457038825726898,0.14201396134817076,-0.12621323570556517,-0.13124829244990924,-0.3659916565723298,0.3550793207321623,-0.11248712939454758,-0.7501273123519049,0.419692834413605,0.12204723629020213,-0.5868674995820968,0.18567019460953738,0.16074197470145069,0.24792485975558817,-0.4826823904741941,0.3215552221322447,-0.32223751213066504,-0.22992636744967757,-0.4979518067424155,-0.047575387544190724,-0.26127140093518775,-0.019392296656301076,-0.2861839640779577,-0.1145509250375768,-0.0974870817244309,-0.0757755315236096,-1.0216135665105877,0.6488976314671959,0.16642536153993243,0.4580391886973417,0.03796397068413887,0.2994752396255128,0.0009543119373333165,0.11370242286563163,0.1406015392378448,-0.06539010124661096,0.8139459395722246,0.3531516554241913,-0.9456864879104263,-0.9152355721059583,-0.9446065124641695,-0.5530317703956136,-0.44067297944636513
Maldives,2015.0,0.7049002529210957,1.5357772691397173,-0.7174346549074738,-0.5976231527287178,-0.623246582728724,1.852700487830618,-1.0022236308500239,0.38931261733004013,0.26716584612949656,1.1975949291171881,0.6385816558201861,-0.3085239617861575,-0.315658008578346,-0.37857822639169586,-0.18409409405535862,-0.9705325952157507,-1.7926299242781871,1.637053111400504,-0.06560584453740315,-0.5055831643279963,0.8268287926152412,0.5713501873051553,1.099334793166048,-0.2564485076764171,2.5698275069593213,-0.32223751213066504,0.9040404540769638,0.7753726203591113,-0.4353488884244733,-0.30876725888823187,-1.2787625757434171,-1.2875290216532445,-0.2945318428801188,-0.2874577252283378,-0.2626130754015298,-1.4128465959592078,-0.21967702167266787,0.43650494528325795,-0.37268495379625793,-0.36968547616257535,0.9180622603483204,0.10920195943460641,-0.30006869381877993,-0.2970941421870551,-0.9205915106714401,-0.1946547924367946,-0.45878599350272564,-0.4014125656277235,-0.15993510502457647,-0.24977132123319443,-0.2430194525859447,-0.49581893496682233
Malta,2015.0,0.7823024768118191,0.6207144130547059,-0.7944818331318028,-1.1467441318240854,-0.9544426077175997,-0.485896782654974,0.10687696667012313,-0.03826834551154434,0.9718066078579637,1.484783440260803,1.229733673048776,-0.30424412539949336,-0.31132889734003083,0.3240457407051711,1.4579340327975463,0.4190454600522152,1.024345218586448,-0.7287602570834695,0.18459826323273684,-0.6333156911558685,1.2867903955323754,1.200949446630835,1.3086978915456688,-0.5990312444844794,0.963918732082838,-0.8386181216319798,0.33221103125583723,0.3632593203013552,-0.02865960701344494,-0.32776560206944977,0.21192061174745472,-0.023293963711584775,-0.29516781785482743,-0.2885110523449609,-0.2724313192409689,-0.8042618834835764,-0.21417637400463066,0.2728203490751818,-0.37568897334270324,0.26958297457431746,0.32267225290261803,-0.20612678893226183,-0.29129076216948774,-0.27294234398303296,-0.6968004876443823,-0.4529549799025204,-0.7103723072547283,-0.5828372063886245,-0.4183273700787334,-0.4880005296552429,-0.4228345357713225,-0.49581893496682233
Mauritius,2015.0,-0.4561331054397494,-0.33594220921598766,-0.5876709863191301,-0.688254770637662,-0.6622108209627094,0.8638976150749649,0.38919348240252427,0.6484525948097882,0.4080939984751896,0.7925854903249114,0.5558203734081832,-0.30367985920921947,-0.31075813460869667,-0.3856285982078069,0.011968965867376346,0.8898314678479197,1.0021643119497186,-0.34594255991777795,0.05949620934766685,-0.27334220645913776,0.17173196421810985,0.22917667680206813,0.12230700072781678,-0.2564485076764171,-0.8025809202812937,-0.8386181216319798,0.6811238994178808,0.8123571472873707,-0.07594905834030874,-0.4037589747943201,0.12339344927194335,-0.09123182897480472,-0.28868087311279944,-0.2837401001108445,-0.26544945695514555,-0.9172847586576223,-0.2209242615508856,-0.5292341723443912,-0.3819023426341515,-0.5827749597415397,-0.496955549555102,-0.21276330152512296,-0.3012083679201133,-0.3004145906252122,-0.4490318550072822,0.2973455646407764,-0.21863542128490504,0.3787133896441504,-0.4382036981598225,-0.09095184895182855,-0.5085741780848801,-0.44067297944636513
Mexico,2015.0,-0.4561331054397494,-0.04478584591621128,-0.6687732791868449,-0.12847124825888923,-0.3748495639870673,0.8325070476858967,0.3791107496977955,0.6354955959358006,0.4951378572769418,0.034113268586648066,0.22477524376017324,0.40770218019253546,0.40881422827550384,-0.36348380619478693,-0.0860625640939912,1.360617475643623,-1.3046499782701402,-0.8665746280631184,0.3097003171178068,-0.19205787120503737,0.1299172730438253,0.16074197470145069,0.09439192094386692,-0.2887676337903852,0.0003734671569480985,-0.23617407721377917,1.8974729259272263,1.4041095781395325,0.17941397882475602,0.04270208996429492,-0.4077695255811261,-0.41024441368905523,0.8046873034062756,0.6020460445505557,0.42517308748422,1.3779490141076154,-0.21822190848141385,-0.6519976195004482,-0.1274721406463129,-0.6939520816088254,-0.6206729536996635,-0.2126608862073319,-0.2978419811669781,-0.29074030926693284,-0.624867658814256,0.8877459931338613,-0.11571374747726786,-0.7642618471495254,-0.6568433070518014,-0.7063773040421208,-0.4291856203871416,0.7961720229410338
Mongolia,2015.0,-1.036649784620172,-0.7102861048871286,0.276068432722033,0.4313122741198836,0.3606004326794065,0.23608626729359794,0.006049639622837037,0.013559649984405103,-0.30483665456772985,-0.48135328987624953,-0.3841113339852741,-0.3039172190088238,-0.31099822719242093,-0.6395366194511087,-0.5762202139008283,-4.957027016066471,-1.4820972313639755,5.733202471073402,-0.19070789842247257,-0.04110124859027924,-0.5948707073104477,-0.3867356421034889,-0.7709755523585669,-0.32108675990435337,0.883623293339014,0.5383968370381929,-0.06031594542646202,-0.313029172101115,-0.4920962300167093,-0.4702531759285821,0.13196059402763793,0.0357824408651283,-0.27405344869450093,-0.2745079977357362,-0.25701304002644226,-0.6303805370619675,-0.22089228104118772,-0.6601818493108521,-0.384149094077237,-0.7310111222312539,-0.6206729536996635,-0.21275350527733425,-0.3011892970683507,-0.3004462354707767,0.1903710679271693,-0.6743551405874271,-0.20719967975072376,-0.8005467753017056,-0.4183273700787334,-0.5872626998310965,-0.5224671756819843,0.0004946647172931294
Morocco,2015.0,-0.49483421738511113,-0.8558642865370168,1.439886335373741,0.43664354576158626,0.7551133447985084,0.23608626729359794,-0.1149431528339062,0.23382863084219135,-1.4985810038488978,-0.4003514021177946,-0.9693518310415784,-0.24332361683282805,-0.24970699536695387,-0.6743152992151465,0.15901626080942743,-0.484559942007282,1.678681964369965,-0.043516579156881736,-0.7849426543765546,0.16210958954497195,-0.12097087400188404,-0.23617929748213126,0.02460422148399326,0.0021045012353281393,0.08066890590077216,0.1080796624537639,-0.4528429221087606,0.20475420489452623,0.18887186909012824,0.5746556990383885,-0.027959441411996067,-0.12963149194966814,-0.08478729622121296,-0.03980193198466008,-0.1901762541861119,-0.4478051233192782,-0.18553782757016948,-0.6929187685524673,-0.3654141985514826,-0.7402758823868612,-0.667066980253874,-0.21196980545423738,-0.29458620535406604,-0.2908035989580618,-2.1674272103936203,-0.10855472994822107,-1.6137958884551005,0.3242859974158803,0.31709676892155936,0.3259492657867564,0.06222955176185992,-0.4721849540294835
Nepal,2015.0,-0.5335353293304725,-1.251005065300999,2.2590194933376613,1.5828669487276446,2.138343802104989,0.047742862959187955,-0.7703207786412658,-0.6990752880849019,-2.2861206787218906,-1.4975587908459622,-2.2166825873939024,-0.29652839858031377,-0.30352433738330903,-0.7844241261687737,0.08549261333840188,-0.23398029269666545,0.4476416460314833,0.12875138456767943,-0.8787691947903573,0.7310999363236754,-0.873635315139014,-1.0163349014291705,-0.729102932682643,1.0039974107683407,-0.3208082878183487,-0.06404720738000784,0.14806257305920334,-0.3394466913355865,4.217933122138923,3.1394320285027724,-1.0845739612810046,-1.0984845270077623,-0.06341853707100302,-0.021461648071693207,-0.07984828452367325,0.6389532918157775,-0.22006078778904256,-0.5619710915860063,-0.25770055915793294,-0.5457159191191111,-0.5897436026635232,-0.21205351884443183,-0.2451652372623789,-0.13645360437127121,-2.015569016196688,-1.9904560957699298,-2.5057837281212905,0.6145654226333218,0.4363547374080933,0.5244736061384636,-0.5059940499597035,-0.40916100486324664
Netherlands (Kingdom of the),2015.0,1.3241180440468805,0.8702770101688001,-0.7579858013413312,-1.1467441318240854,-0.9154783694836143,-0.8468883076292602,-0.9820581654405668,-0.5176773038490783,1.0339807927163578,1.5805129439753407,1.3893447177004954,0.15831799074003067,0.15655881482535466,1.2999307630909065,-0.4046650364684354,0.046972647439480826,0.536365272578401,-0.18515912710818744,0.37225134406034155,-0.801690385610791,1.0777169396609505,0.899836757388118,1.2109951123018454,-0.5925674192616858,-0.481399165305997,-0.5804278168813224,0.19652269363726493,0.34212530491377846,-0.17998585125940855,-0.337264773660058,1.382763728359059,1.235033453772404,-0.1930302369166216,-0.21521187711171827,-0.15897605709633855,1.3170905428600521,-0.09149913880352174,0.2482676596439705,0.12631779270979687,0.3714953362859962,0.1834901732399864,-0.20930700719166964,-0.1600497373436578,0.07243402119976333,0.5820053582245207,-0.17005477458291746,0.3188444308216458,-0.23813038894291272,-0.19968776118675452,-0.19021401912768213,-0.46332270019716915,-0.5194529159041612
New Zealand,2015.0,0.9371069245932653,1.6189648015110816,-0.8107022917053459,-1.13608158854068,-0.7303982378721838,-0.21907695984789316,0.6210963346112823,0.22087163196820378,0.7645593249966498,0.6747645626762491,0.839573341677907,-0.2018316518632336,-0.20773732278569543,1.010439657245487,0.13450837831908566,0.6734217707160238,-0.9275745654457401,-0.3076607902012088,0.997761613485691,-0.726212074303412,1.1474080916180922,0.98195839990886,1.2668252718697433,-0.5667121183705113,0.482146099619893,-0.32223751213066504,0.32251900714022474,0.32627479337309573,-0.6055909132011827,-0.8122233531904993,1.4570123162417459,1.0932500827882927,-0.2660401640131722,-0.26725862875662426,-0.23926747338330775,0.8041405709163059,-0.21695867834834714,1.1239802493571776,-0.12074531671998086,1.353559912780353,1.0263149889748115,-0.212780222316758,-0.2987970494232494,-0.29439754927574036,0.9496620389118304,0.3711456182024114,0.8220170583256496,-0.49212488600817395,-0.4978326824030895,-0.4880005296552429,1.249882374920028,-0.48794094132104276
Nicaragua,2015.0,0.43399246930356533,1.3486053213041471,-0.44979708844401484,1.2043466621667605,0.47749314738136256,0.3773438205444055,-0.6190797880703367,-0.31036532186528004,0.39565916150351094,-1.085185544075644,-0.3841113339852741,-0.3032198595975832,-0.31029283890380466,-0.7291567819995272,0.28155567326113673,-1.593185057139101,0.536365272578401,-0.9584508753828843,-0.37836097925007783,-0.04110124859027924,-0.10703264361045652,-0.08562295286077173,-0.1428862572197039,-0.1142443527749572,0.24125978338842047,0.1080796624537639,-0.3995367894728931,-0.7779775106278133,0.5577295894396663,0.4131697819980383,-0.6619281533334009,-1.0423619426598851,-0.2561189544077176,-0.23714586530492868,-0.2536675643478185,1.4735837546395005,-0.2205724759442088,-0.6683660791212559,-0.3788867006236369,-0.7124816019200397,-0.6361376292177338,-0.21277309777291167,-0.3006415822057286,-0.2988639931925534,-0.2572109781269469,1.4043463680653112,0.39889462156091804,-0.5828372063886245,-0.6568433070518014,-0.6269675679014379,0.6616131623797857,0.08715259482086889
Norway,2015.0,1.246715820156157,1.3486053213041471,-0.7823164892016456,-1.1467441318240854,-1.022630024627074,-0.6585449032948499,0.5605999383829106,-0.025311346637556745,1.0091111187729997,1.0945016174246083,1.194264552015061,-0.07441911943376411,-0.07885785726188957,2.6921662660804087,-0.4046650364684354,0.19124577886074545,0.7359934323089659,-0.39188068357766076,1.810924963738645,-0.8539446011312841,1.1892227827923767,1.036706161589353,1.3086978915456688,-0.6119588949300667,-0.1602174103307003,-0.5804278168813224,0.41459323623854205,0.30514077798551825,-0.4542646689552191,-0.5937424066064966,0.9858193546785393,1.2852483976626101,-0.27201832877543336,-0.2633551223832563,-0.2386856515261558,1.5170540912449026,-0.1268695825293889,0.4610576347144694,-0.19651370964962936,0.5104667386201033,0.46185433256524977,-0.20922507493743678,-0.21744079580397313,-0.08782903881535874,0.7898113081782175,-0.3791549263408837,0.3760231384925555,-0.8368317034538858,-0.5773379947274455,-0.7063773040421208,-0.4109262521166617,-0.5273309095499408
Oman,2015.0,-0.8431442248933645,-0.5855048063300815,-0.8066471770619601,-0.8375303766053347,-0.7742330058854174,-0.7841071728511233,1.5083768126273998,2.2032924596882766,1.0712853036313938,0.17402562016943446,-0.01759708330354867,-0.2627681070831023,-0.2693753550098753,0.06351320903062403,0.3305714382418205,0.5253519779415672,-0.040338299976563546,-0.4684442230107991,0.15332274976146948,-0.43010485302061735,0.5480641847866748,0.4071069022636731,0.7364387559747038,-0.5279291670337495,3.2121910169099146,0.5383968370381929,0.5405895497415019,0.7225375818901683,0.5766453699704122,-0.02379211116996712,0.30615920406009595,0.37547176718122843,-0.2778692985427527,-0.26831195587324735,-0.25483120806212245,-1.8214677600499887,-0.2166868440159151,2.842668509541977,0.09013525412320793,1.131205669045782,3.6243804760106033,-0.2117053067639422,-0.30064310787386966,-0.29994443863396875,-1.7358302374128656,1.9578467697775785,0.8906315075307422,0.7234202070898623,-1.0941225248357593,-0.8850492103586572,-0.5780391660704013,-0.5352089031957203
Pakistan,2015.0,-1.694568687691318,-1.500567662415093,2.100870022245617,0.5752566084458537,0.9694166550854278,0.48721080640614467,0.01613237232756579,0.35044162070807783,-2.2405262764924014,-0.6801761052833674,-1.3417776018955898,-0.12887264679363852,-0.1339383220184582,-0.7583519458286583,0.5756502631452391,-0.587069798543443,0.12601849979890703,0.5957889751098232,-1.2540753564455667,2.6180577190081507,-1.1245234621847233,-1.1395173652102808,-1.0501263501980616,0.5838487712867548,0.08066890590077216,1.3129677512901647,-2.4590919140405103,-2.23622457237064,-2.4877110760103625,-1.410671163398855,-1.7185426732024098,-1.4677120556122192,0.5403761039173693,0.9396683656375708,0.5245191695929156,-0.12612463243930172,-0.12338370697231882,-0.5701553213964102,0.5163682034294939,-0.6105692402083611,-0.5510819138683477,3.158922620913058,4.947006888235313,6.665230732255965,-2.199397356540343,0.9123460109877402,-1.0991875194169136,-0.4376974937799037,-0.9351119001870475,-0.8453443422883159,-0.5276274319323374,-0.21221116371875637
Panama,2015.0,0.12438357374067331,1.8061367493466525,-0.4984584641646437,-0.13913379154229438,-0.31153267685684116,-0.297553378320564,-0.19560501447173514,-1.5671942126420582,0.6277761183081821,0.4538503233350072,0.5262627725467537,-0.2778677476682678,-0.28464884162152354,-0.17813946791487395,0.5021266156742136,0.15327916532883382,-0.42850416611932846,-0.6675094255369588,-1.066422275617962,-0.11077353595093686,0.5201877240038179,0.543976306464908,0.485203037919159,-0.3081591094587661,0.482146099619893,0.19414309737064975,-0.10393005394671703,-0.21264259901012303,-0.9177012919584835,-0.8597192111435434,-0.716186736786134,-0.9035323919046094,-0.27201832877543336,-0.26416060782537987,-0.2571584954907302,-0.24784157493442785,-0.18838409293328176,-0.3328126568946998,-0.3415788492381603,-0.35115595585136106,-0.3191117810972948,-0.21277844118079642,-0.27172711959733625,-0.22227442554210072,-0.1213378570033757,0.7401458860105896,0.23879424008237202,-0.5828372063886245,-0.7562249474572464,-0.6865248700069501,-0.29700367182040693,0.37076036606893487
Paraguay,2015.0,-0.06912198598613425,0.8910738932616412,-0.25109647091811343,0.09544216069261986,-0.06800618789443258,-0.2818580946260299,-1.072802759783124,-0.06418234325951905,0.3707894875601535,0.004658036674482069,0.16566004203731427,-0.28883475174249273,-0.295742111620422,-0.5476451961834061,-0.15958621156501673,-0.12767377480731246,-0.5504991526213402,-1.0503271227026503,-0.8787691947903573,0.09243730218431445,-0.07915618282759948,-0.07193601244064901,-0.07309855775983026,-0.10778052755216357,0.24125978338842047,0.19414309737064975,-0.7193735852880992,-1.0157351837380568,-1.5419220494730863,-1.4391686781706825,-0.6762067279262256,-0.820825425497211,-0.25471980946335865,-0.24501483847028946,-0.23810382966900384,-0.621686469740887,-0.22034861237632358,-0.5292341723443912,-0.34887465734992945,-0.5549806792747183,-0.504687887314137,-0.20950293214744387,-0.3009329848206612,-0.2997681316372524,0.262303896757295,1.182946207380403,0.7190953845180132,-0.6735495267690749,-0.6369669789707125,-0.6468200019366088,-0.5379479444330434,0.22107848679912223
